track_id	track_name	artist_ids	provider_id	label_ids	short_value	long_value	play_ratio	day
71837146	ZEZE (feat. Travis Scott & Offset)	[2974920]	2	[730075]	95106	54106	1.7577717813181533	2019-07-29
48503412	XO TOUR Llif3	[3041596]	2	[1032313]	62029	35728	1.7361453201970443	2019-07-29
22408767	Closer	[4337058]	3	[790060]	67539	39272	1.7197749032389489	2019-07-29
21819930	One Dance	[3411651]	7	[781069,752442]	42258	24787	1.704845281800944	2019-07-29
81905611	Lalala	[8404944,16747710]	3	[789974]	103332	61623	1.6768414390730733	2019-07-29
83012512	The Archer	[3439388]	7	[7368981]	321371	192771	1.6671127918618465	2019-07-29
82053774	Candy	[3425910]	7	[770046]	49628	42716	1.1618129038299467	2019-07-29
73855386	Roses	[12887999,13487227]	7	[784166]	50350	44173	1.1398365517397506	2019-07-29
82819058	Gold Roses	[4335136]	3	[790009]	108428	98645	1.0991738050585433	2019-07-29
80862753	BRB	[15657662]	1	[982534]	56309	54626	1.0308095046314942	2019-07-29
78146677	Wrong	[15657662]	1	[982534]	90445	93270	0.9697115900075051	2019-07-29
82822154	Otro Trago (Remix)	[12912891,12970095,249239]	4	[4502329]	53992	72110	0.7487449729579808	2019-07-29
82864700	Single Again	[3426222]	7	[4776137]	55454	77848	0.7123368615764053	2019-07-29
82832255	BROWN SKIN GIRL	[4337392,17019351,4760940]	3	[790441]	43668	65266	0.6690773143750192	2019-07-29
79484000	The Git Up	[16039699]	2	[2512681]	334654	557663	0.6001007777098355	2019-07-29
81780277	Indigo	[4335730]	3	[6229364]	63293	105498	0.5999450226544579	2019-07-29
40085531	Good as Hell	[2792039]	2	[1033597]	72382	122679	0.590011330382543	2019-07-29
80845550	Ransom	[16457522]	7	[7998166]	193630	359926	0.5379716941815817	2019-07-29
82053777	I Think I'm OKAY	[3425910,11332142,3447152]	7	[770046]	41226	79097	0.5212081368446339	2019-07-29
79601851	Boys	[2792039]	2	[1033597]	44216	89823	0.4922569943110339	2019-07-29
81150571	It's You	[16961601]	2	[7722437]	148693	303174	0.49045432655834603	2019-07-29
75510105	Shotta Flow	[14912735]	512	[6437268]	80761	175603	0.4599067214113654	2019-07-29
68918578	Eastside	[3454891,10247502,13487227]	7	[5075730]	113010	261516	0.43213417152296607	2019-07-29
82822317	The Search	[3506662]	7	[2814530]	55330	131607	0.42041836680419736	2019-07-29
77996536	xanny	[7672420]	7	[781022]	55543	140573	0.39511855050400857	2019-07-29
42161014	Alone	[7750062]	107	[1066197]	45130	124186	0.36340650314850304	2019-07-29
79728227	Uno	[16119681]	3	[789974]	79441	222295	0.35736746215614384	2019-07-29
82194014	Time	[3506662]	7	[2814530]	43063	126983	0.3391241347266957	2019-07-29
77996548	i love you	[7672420]	7	[781022]	78173	244731	0.31942418410417966	2019-07-29
81540310	Señorita	[3444948,3508953]	7	[742408]	420022	1433808	0.2929415932956156	2019-07-29
79859437	No Me Conoce (Remix)	[9242988,3444423,11332163]	7	[2816704]	67699	236524	0.28622465373492756	2019-07-29
77996540	wish you were gay	[7672420]	7	[781022]	69117	243463	0.2838911867511696	2019-07-29
80676068	Through Da Storm	[14466989]	3	[789974]	44025	155547	0.2830334239811761	2019-07-29
77996538	all the good girls go to hell	[7672420]	7	[781022]	54344	198280	0.27407706273956023	2019-07-29
62315172	idontwannabeyouanymore	[7672420]	7	[4147740,781022]	103047	381202	0.27032124700290133	2019-07-29
77085885	Robbery	[12887999]	7	[6591554]	76662	287199	0.2669298987809846	2019-07-29
73893182	Faucet Failure	[10412499]	7	[739816]	56413	213531	0.26419114788953363	2019-07-29
82748984	China	[5790367,5571744,6847313]	1	[7670273]	119363	454757	0.2624764434632122	2019-07-29
77996537	you should see me in a crown	[7672420]	7	[781022]	112160	433710	0.258605980955016	2019-07-29
81178051	Daddy	[14614166]	7	[747057]	67033	261309	0.2565277124017925	2019-07-29
62315171	COPYCAT	[7672420]	7	[4147740,781022]	75545	294977	0.25610471324882955	2019-07-29
78156777	Better	[4551774]	3	[1137623]	147350	591193	0.2492417873689303	2019-07-29
82340125	Like a Rodeo	[4343799]	3	[790119]	41425	168552	0.245769851440505	2019-07-29
77996545	bury a friend	[7672420]	7	[781022]	121433	504604	0.2406500939350461	2019-07-29
74762885	Big Ole Freak	[14709280]	2	[1033327]	92982	394092	0.23593983130842544	2019-07-29
76684886	Goin Baby	[13223995]	7	[6738308]	58631	250913	0.23367063484155862	2019-07-29
62315173	my boy	[7672420]	7	[4147740,781022]	65172	284421	0.22913919858238316	2019-07-29
79329016	Ocean	[4424911]	7	[746297]	58459	256475	0.22793254703187446	2019-07-29
77996544	my strange addiction	[7672420]	7	[781022]	78285	355037	0.22049814526373307	2019-07-29
80502287	Luv Bug	[2702099]	2	[1776007]	49607	236931	0.2093731930393237	2019-07-29
65280055	Moonlight	[12200021]	7	[3701588]	110842	532565	0.20812858524311587	2019-07-29
80085679	EARFQUAKE	[4700769]	3	[789974]	47500	228982	0.20743988610458464	2019-07-29
81770254	YO LE LLEGO	[9242988,3444423]	7	[8215126]	41323	204195	0.2023702833076226	2019-07-29
78629016	Sanguine Paradise	[3041596]	2	[1032313]	43078	215638	0.19976998488207087	2019-07-29
82054206	Homicide	[3504859]	7	[742103]	89238	448271	0.1990715437759748	2019-07-29
60155102	772 Love	[11651375]	183	[3149035]	45498	233327	0.1949967213395792	2019-07-29
66479005	Paranoid	[3512639]	7	[739816]	43915	225475	0.1947666038363455	2019-07-29
74358049	Lean Wit Me	[12887999]	7	[4451686]	42369	219178	0.1933086349907381	2019-07-29
65280056	SAD!	[12200021]	7	[3701588]	142044	746369	0.19031337046420738	2019-07-29
78725949	Otro Trago	[12970095]	4	[4502329]	156008	825624	0.1889576853386045	2019-07-29
20000300	Sweet Home Alabama	[3447946]	7	[752531,739864,742101,740330]	73383	393397	0.1865367554912722	2019-07-29
77996546	ilomilo	[7672420]	7	[781022]	43468	238833	0.1820016496882759	2019-07-29
45592852	Look At Me!	[9059186]	106	[1374696]	49809	283929	0.17542765973183436	2019-07-29
75465317	Mixed Personalities (feat. Kanye West)	[12917707]	2	[6361083]	66492	384459	0.17294952127535057	2019-07-29
65280068	Hope	[12200021]	7	[3701588]	47474	278704	0.17033842356047993	2019-07-29
80311014	Isis	[12017823]	1	[7631914]	59352	349467	0.16983577848552223	2019-07-29
75683894	21	[13223995]	7	[6498686]	43361	264377	0.16401199801798189	2019-07-29
62315177	ocean eyes	[7672420]	7	[4147740,781022]	60015	366591	0.16371105673625375	2019-07-29
74358044	All Girls Are The Same	[12887999]	7	[4451686]	55910	349824	0.15982322539334065	2019-07-29
58375956	Fuck Love	[9059186]	106	[1374696]	59012	373030	0.15819639171112243	2019-07-29
77557201	Bitchuary	[17033443]	2	[7722437]	52998	338035	0.15678258168532844	2019-07-29
64196100	Grinding All My Life	[3051378]	2	[730075]	51431	329839	0.15592758891459166	2019-07-29
58375950	Jocelyn Flores	[9059186]	106	[1374696]	84119	541179	0.1554365561117486	2019-07-29
74769160	Swervin (feat. 6ix9ine)	[9839638]	2	[2672023]	114231	737635	0.15486114406176496	2019-07-29
66479011	Over Now	[3512639]	7	[739816]	41797	275265	0.15184276969465788	2019-07-29
81543665	Panini	[15475487]	3	[789974]	165061	1089215	0.15154124759574555	2019-07-29
71649817	Mo Bamba	[12413674]	7	[3921968]	75522	499842	0.15109174499141728	2019-07-29
77996535	bad guy	[7672420]	7	[781022]	381114	2526196	0.15086477850491412	2019-07-29
62315176	bellyache	[7672420]	7	[4147740,781022]	44657	300612	0.14855361728740038	2019-07-29
65280067	changes	[12200021]	7	[3701588]	91863	624793	0.14702949616913122	2019-07-29
66215108	lovely	[7672420,10247502]	7	[4147740]	114244	814714	0.14022589522212703	2019-07-29
58375952	Everybody Dies In Their Nightmares	[9059186]	106	[1374696]	55873	402807	0.13870910882879395	2019-07-29
66479021	Candy Paint	[3512639]	7	[739816]	97811	706018	0.13853896076304004	2019-07-29
73268151	Let Me Down Slowly	[13203837]	2	[4003293]	88391	644813	0.13708005266643197	2019-07-29
66222698	River	[4094603]	7	[780994]	54917	402046	0.13659382259741423	2019-07-29
77127462	Here With Me	[7792785,3448018]	7	[6857707]	82780	610357	0.13562554373915595	2019-07-29
70149411	Burn the House Down	[6853291]	1	[1010477]	67453	501271	0.1345639384684133	2019-07-29
79982576	Cash Shit (feat. DaBaby)	[14709280]	2	[1033327]	146911	1093189	0.13438755786968218	2019-07-29
65280057	the remedy for a broken heart (why am I so in love)	[12200021]	7	[3701588]	51557	387165	0.1331654462567639	2019-07-29
66479014	Ball For Me	[3512639]	7	[739816]	65494	499757	0.13105169112188525	2019-07-29
80676070	Pop Out	[14466989]	3	[789974]	190688	1455975	0.13096928175277736	2019-07-29
75683892	Next Song	[13223995]	7	[6498686]	43982	341116	0.1289356113462869	2019-07-29
71273623	Taki Taki	[3499617]	7	[4947877]	70592	550128	0.12831922752523048	2019-07-29
41295670	Go Flex	[3512639]	7	[746676]	53273	418623	0.12725769964860983	2019-07-29
80464247	Callaita	[8373469,7493861]	1	[6273383]	146629	1164456	0.12592060155128232	2019-07-29
55112292	do re mi	[4147839]	7	[2416208,4984572]	57720	460419	0.12536407055312662	2019-07-29
71594145	Calma (Remix)	[4338481,4352186]	3	[789986]	95243	771467	0.12345699816064719	2019-07-29
75716476	MIDDLE CHILD	[3424400]	7	[6485457]	184288	1497596	0.12305588423046002	2019-07-29
77677474	Splashin	[4323739]	7	[739462]	47838	393680	0.1215149359886202	2019-07-29
64196104	Double Up (feat. Belly and Dom Kennedy)	[3051378]	2	[730075]	48972	410123	0.11940808001501989	2019-07-29
81770256	QUE PRETENDES	[9242988,3444423]	7	[8215126]	46391	390569	0.11877798801236145	2019-07-29
69535627	Mob Ties	[3411651]	7	[4785126]	47966	408401	0.11744829224218355	2019-07-29
81543668	Rodeo	[15475487,11386368]	3	[789974]	87885	762210	0.1153028692879915	2019-07-29
77981681	My Type	[17057920]	2	[7793760]	147798	1287418	0.1148018747601789	2019-07-29
77996542	when the party's over	[7672420]	7	[781022]	150403	1324917	0.11351880910275888	2019-07-29
41295666	I Fall Apart	[3512639]	7	[746676]	122202	1084833	0.11264590955474253	2019-07-29
80210287	Friend Like Me	[3455334]	7	[739477]	65943	587656	0.11221360796112011	2019-07-29
70777646	Missin You Crazy	[4348648]	3	[789974]	49148	451531	0.10884745454907858	2019-07-29
79866022	I Don't Care	[17067316,16957816]	2	[730064]	148289	1365459	0.10860011175729187	2019-07-29
80136195	Go Loko	[3440351]	7	[742103]	108677	1004975	0.1081390084330456	2019-07-29
44170267	Hold On	[4418421]	7	[746083]	48957	456872	0.10715692797982805	2019-07-29
81540313	MEGATRON	[3438339]	7	[4887481]	75716	708006	0.10694259653166781	2019-07-29
81770257	LA CANCIÓN	[9242988,3444423]	7	[8215126]	56633	531434	0.10656638453693215	2019-07-29
51825070	Most Girls	[3442244]	7	[742232,746676]	42343	398105	0.10636138707125005	2019-07-29
74358045	Lucid Dreams	[12887999]	7	[4451686]	119148	1120773	0.1063087708215669	2019-07-29
19217227	I Just Can't Wait to Be King (From "The Lion King"/Soundtrack Version)	[3504625,3504624,3443808]	7	[746779,739477]	62920	591988	0.10628593822847761	2019-07-29
81350654	Money In The Grave	[3411651]	7	[739816]	259004	2437128	0.10627427037069863	2019-07-29
79811499	Soltera (Remix)	[1226151,15183462,12435587]	4	[6686766]	77422	743181	0.10417650612704038	2019-07-29
69965782	Sweet but Psycho	[11067256]	2	[730075]	124143	1192992	0.10406021163595397	2019-07-29
65958579	Thru Your Phone	[3757295]	2	[4386363]	63795	617500	0.10331174089068826	2019-07-29
63724171	Stir Fry	[3456678]	7	[776882]	56143	544234	0.10315967028888309	2019-07-29
56288145	do re mi	[4147839]	7	[2416208,2083036]	63293	615145	0.10289118825642735	2019-07-29
71470760	Mona Lisa	[3439061]	7	[5636386]	48607	473820	0.10258536997171921	2019-07-29
76684885	Suge	[13223995]	7	[6738308]	215309	2109955	0.10204435639622646	2019-07-29
70586069	Lucky You	[3415143]	7	[751505]	77775	765346	0.10162070488380419	2019-07-29
78094084	Act Up	[3864350]	7	[6725129]	136187	1340845	0.10156804104874165	2019-07-29
76369262	Racks In The Middle (feat. Roddy Ricch and Hit-Boy)	[3051378]	2	[730075]	67167	664768	0.10103825695581015	2019-07-29
46141207	Young Dumb & Broke	[4551774]	3	[1137623]	115161	1150138	0.10012798464184298	2019-07-29
69535625	I'm Upset	[3411651]	7	[4785126]	62221	625319	0.09950281376385493	2019-07-29
80014415	11 PM	[4334985]	3	[789986]	50682	511249	0.09913369023704692	2019-07-29
21823792	Got You On My Mind	[3506662]	7	[751397,774661]	43849	446117	0.09829035880721873	2019-07-29
71173168	Killshot	[3415143]	7	[751505]	99624	1019593	0.09770957627210074	2019-07-29
23972265	I Mean It	[4337177]	3	[790239]	65803	676820	0.0972237818031382	2019-07-29
48229696	Portland	[3411651]	7	[742232,752442]	46575	485405	0.09595080396782069	2019-07-29
65958580	I Do (feat. SZA)	[3757295]	2	[4386363]	55729	582132	0.09573258298805082	2019-07-29
72386770	Whiskey Glasses	[14253457]	388	[5724915]	135033	1417612	0.09525384943129714	2019-07-29
59577324	If You Want Love	[3506662]	7	[774661,2814530]	71326	752194	0.09482394169589228	2019-07-29
69535621	Nonstop	[3411651]	7	[4785126]	126193	1347967	0.0936172769808163	2019-07-29
75976181	Worth It	[12933684]	7	[742103]	183072	1959333	0.0934358784341406	2019-07-29
72714124	Natural	[3442173]	7	[752438]	95193	1022618	0.093087545887125	2019-07-29
80653910	Press	[3757295]	2	[4386363]	169656	1833242	0.09254424674974716	2019-07-29
76121819	break up with your girlfriend, i'm bored	[3438018]	7	[739816]	105193	1136974	0.0925201455794064	2019-07-29
18371434	Come Get Her	[3497705]	7	[739864,781777,745941]	42048	454588	0.092496942286202	2019-07-29
66479010	rockstar	[3512639]	7	[739816]	189012	2050796	0.09216518854142489	2019-07-29
71378623	In God I Trust	[2702099]	2	[1776007]	48677	528532	0.09209849167127061	2019-07-29
72252765	Money	[3757295]	2	[4386363]	135571	1473820	0.09198613127790368	2019-07-29
69407617	Plug Walk	[4323739]	7	[4276492]	53294	583174	0.09138610431877964	2019-07-29
70586063	The Ringer	[3415143]	7	[751505]	65364	715505	0.09135365930356881	2019-07-29
19555700	'Till I Collapse	[3415143]	7	[740895,751505]	60389	664262	0.09091141748286068	2019-07-29
69264499	SWISH	[4322471]	106	[2561608]	44392	493431	0.08996597295265193	2019-07-29
68368273	High Hopes	[16961668]	2	[4068423]	124654	1399498	0.08907050956843096	2019-07-29
55691034	Bank Account	[6792595]	3	[2474958]	55568	631519	0.08799101848083747	2019-07-29
63724165	Narcos	[3456678]	7	[776882]	57695	655799	0.08797665138251202	2019-07-29
66118902	1942	[4337177]	3	[790239]	50172	574077	0.08739594165939413	2019-07-29
57179475	Silence	[4335537]	3	[2695839]	106501	1221371	0.08719791119979105	2019-07-29
63567564	Zombie	[11721441]	339	[787583]	73791	850701	0.0867414050294992	2019-07-29
69535640	In My Feelings	[3411651]	7	[4785126]	142198	1648076	0.08628121518667828	2019-07-29
59341726	Beautiful	[11515032]	2	[3028037]	55752	646627	0.08621972172519861	2019-07-29
69128783	Believer	[3442173]	7	[752438]	135019	1572549	0.08585996366408932	2019-07-29
81951633	Goodbyes	[3512639]	7	[739816]	259443	3039008	0.08537094999420863	2019-07-29
52225089	What They Want	[4348648]	3	[789974]	56228	660769	0.08509479106919363	2019-07-29
79337810	If I Can't Have You	[3444948]	7	[742408]	131967	1551852	0.08503839283643028	2019-07-29
41295664	White Iverson	[3512639]	7	[746676]	71596	842181	0.08501260417891165	2019-07-29
73676057	Pure Cocaine	[11259944]	7	[5312279]	62244	733685	0.08483749838145799	2019-07-29
74856708	NI BIEN NI MAL	[8373469]	1	[6273383]	55125	650883	0.08469264061282904	2019-07-29
71607578	Close Friends	[11259944]	7	[5505645]	119057	1411043	0.08437517495923229	2019-07-29
52225093	Losin Control	[4348648]	3	[789974]	78193	927678	0.08428894508654942	2019-07-29
59577327	Lie	[3506662]	7	[774661,2814530]	79497	948330	0.08382841415962798	2019-07-29
75526721	Con Calma	[3444720]	7	[5886359]	87084	1043259	0.08347303977248219	2019-07-29
66296097	OTW	[4551774]	3	[1137623]	81110	974220	0.08325634866867854	2019-07-29
69535624	God's Plan	[3411651]	7	[4785126]	154508	1865193	0.08283754013659712	2019-07-29
69535635	Nice For What	[3411651]	7	[4785126]	86404	1048315	0.08242179116009977	2019-07-29
78094083	Twerk	[3864350]	7	[6725129]	60657	739183	0.08205951706140428	2019-07-29
19835782	The Real Slim Shady	[3415143]	7	[742595,739864]	48432	595715	0.0813006219417003	2019-07-29
22441866	Ms. Jackson	[4369411]	3	[790569]	42116	521629	0.08073937606996544	2019-07-29
76633587	Clout	[4117600]	7	[6725129]	89774	1113131	0.08064998638974209	2019-07-29
74515771	This Feeling	[4337058]	3	[790060]	44591	553707	0.08053176138282521	2019-07-29
36870003	goosebumps	[4349512]	3	[790279]	62333	777493	0.08017178289708074	2019-07-29
69668944	BIG BANK	[3440351]	7	[742103]	74505	933955	0.07977365076475848	2019-07-29
66479013	Better Now	[3512639]	7	[739816]	184976	2328924	0.07942552011143343	2019-07-29
48229709	Fake Love	[3411651]	7	[742232,752442]	68764	872022	0.07885580868372587	2019-07-29
69726568	SICKO MODE	[4349512]	3	[4631231]	125752	1597015	0.0787419028625279	2019-07-29
71465335	Shallow	[3399259,4263052]	7	[5583617]	122577	1562554	0.07844656888657928	2019-07-29
32742274	Get Low	[5993800,5559319]	1	[962545]	45968	586571	0.07836732467169362	2019-07-29
45270535	Mask Off	[4335203]	3	[790213]	53701	687189	0.07814589581614374	2019-07-29
81325295	One Thing Right (feat. Kane Brown)	[4343799,4335537]	3	[790119]	87760	1126758	0.07788717719332812	2019-07-29
19575113	California Love (Original Version)	[3501723]	7	[5779616,740895,765932,739864]	41916	538321	0.07786432258819552	2019-07-29
71607579	Drip Too Hard	[11259983,11259944]	7	[5505645]	125331	1626974	0.0770331916797687	2019-07-29
75952419	Redbone	[15008667]	14	[6251070]	45432	590436	0.07694652765075301	2019-07-29
76419279	Please Me	[2706220,3757295]	2	[4386363]	85872	1125311	0.07630957130962018	2019-07-29
52692988	Strip That Down	[3530855]	7	[746676,751397]	45106	591557	0.07624962598701393	2019-07-29
70586081	Fall	[3415143]	7	[751505]	44509	584473	0.07615236289785841	2019-07-29
62020751	Freestyle	[11259944]	7	[780973]	48971	643159	0.07614135851321369	2019-07-29
21821377	Controlla	[3411651]	7	[781069,752442,739816]	47135	619088	0.07613618742408187	2019-07-29
22395149	In the Name of Love	[4335209,4335210]	3	[789962]	49858	655060	0.07611211186761518	2019-07-29
18375138	Gasoline	[3454891]	7	[751397,746961]	43112	566583	0.07609123464699788	2019-07-29
40376140	No Role Modelz	[4352398]	3	[790570]	75568	1001873	0.07542672574268396	2019-07-29
16257280	Rise Up	[2878958]	2	[1033533]	45160	598780	0.0754200207087745	2019-07-29
75252408	Without Me	[3454891]	7	[741861]	50980	681882	0.07476366878726817	2019-07-29
80629019	Even Though I'm Leaving	[7502022]	3	[1031803]	55448	743604	0.07456657037885757	2019-07-29
81621486	Hate Me	[3421857,12887999]	7	[4210819]	59803	802188	0.07454985614344767	2019-07-29
81780279	Come Together	[4335730]	3	[6229364]	45045	605890	0.0743451781676542	2019-07-29
66479012	Psycho	[3512639]	7	[739816]	146655	1972941	0.0743331909063677	2019-07-29
67546397	Houston, We Got a Problem	[7502022]	3	[1031803]	59112	796568	0.07420835383796487	2019-07-29
65958575	Ring (feat. Kehlani)	[3757295]	2	[4386363]	63414	855987	0.07408290079171763	2019-07-29
18109203	7 Years	[2761169]	2	[730719]	62717	846915	0.07405347644096515	2019-07-29
73976360	Going Bad (feat. Drake)	[2711238]	2	[1033574]	151086	2042291	0.0739786837429142	2019-07-29
78924122	Before I Let Go (Homecoming Live Bonus Track)	[4337392]	3	[789974]	56760	767328	0.07397097460277743	2019-07-29
71470758	Can't Be Broken	[3439061]	7	[5636386]	47369	641142	0.07388222889781047	2019-07-29
16874200	No Hands (feat. Roscoe Dash & Wale)	[2711234]	2	[7722763]	44905	611614	0.0734204907016517	2019-07-29
80092616	You Stay	[4350667]	3	[790320]	72151	983928	0.07332955256888715	2019-07-29
19833452	Centuries	[3438348]	7	[742408]	65333	890989	0.07332638225612213	2019-07-29
77981494	God's Country	[2712084]	2	[730719]	186306	2553613	0.07295780527433092	2019-07-29
47899149	Never Forget You	[4342555,4742379]	3	[795755]	49787	683179	0.07287548358482916	2019-07-29
70775829	Leave Me Alone	[13922527]	3	[5476052]	80845	1122170	0.07204345152695224	2019-07-29
81290387	You Need To Calm Down	[3439388]	7	[7368981]	132142	1845544	0.07160056872120091	2019-07-29
67546398	Must've Never Met You	[7502022]	3	[1031803]	59059	824931	0.07159265441594509	2019-07-29
67546401	She Got the Best of Me	[7502022]	3	[1031803]	89118	1248045	0.07140607910772448	2019-07-29
71689519	Shot Clock	[7443080]	7	[2859353]	54121	767607	0.07050613139275697	2019-07-29
18330091	Back To Back	[3411651]	7	[4487359,742232,752442,741839]	41402	590320	0.07013484211952839	2019-07-29
67294545	Do Better	[13154422]	388	[4718994]	43753	625782	0.06991731944990429	2019-07-29
80350157	The London (feat. J. Cole & Travis Scott)	[2745181]	2	[1033585]	74551	1066614	0.06989501356629484	2019-07-29
66501453	MONSTERS	[2715439]	2	[730075]	41503	595204	0.06972903407907205	2019-07-29
79531720	Triggered (freestyle)	[3631778]	7	[742103]	64883	933439	0.06950963051683078	2019-07-29
80092613	Wish Wish	[4350667]	3	[790320]	85879	1235872	0.06948858781491934	2019-07-29
16045344	My House	[2701946]	2	[730072]	68250	986667	0.06917227392828583	2019-07-29
24831663	Sail	[5648750]	1	[968328]	58873	856467	0.06873936765806506	2019-07-29
22397670	Chill Bill	[4339418]	3	[789975]	42230	614504	0.06872209131266843	2019-07-29
80014417	HP	[4334985]	3	[789986]	66959	976129	0.06859646624575236	2019-07-29
76121818	thank u, next	[3438018]	7	[739816]	116254	1696412	0.06852934310768846	2019-07-29
44102330	Slippery (feat. Gucci Mane)	[2744075]	2	[1033779]	68219	995956	0.06849599781516452	2019-07-29
67546399	Beautiful Crazy	[7502022]	3	[1031803]	143554	2104483	0.06821342819115193	2019-07-29
19709615	In Da Club	[3430852]	7	[742705,741214,747782,742595]	41645	610520	0.06821234357596803	2019-07-29
54772741	I'm the One	[4350667]	3	[790320]	53619	789441	0.06792021189677253	2019-07-29
23994976	Thunderstruck	[4433696]	3	[789974]	56262	830269	0.0677635802372484	2019-07-29
61332632	Bad Company	[11050017]	107	[2614557]	50033	743562	0.06728826916921521	2019-07-29
74794163	Wow.	[3512639]	7	[739816]	231078	3441722	0.06714022806025588	2019-07-29
71460268	Without Me	[3454891]	7	[741861]	210533	3138790	0.06707457332284096	2019-07-29
75754934	Despacito (Remix)	[3439785,3444720]	7	[746297]	45236	678645	0.06665635199552049	2019-07-29
36549716	Remember the Name (feat. Styles of Beyond)	[2918759]	2	[7723745]	44500	668352	0.06658168150914488	2019-07-29
23978090	Little Do You Know	[4739135]	3	[790092]	50390	761546	0.06616803187200773	2019-07-29
80334461	Cross Me (feat. Chance the Rapper & PnB Rock)	[2708413]	2	[730064]	56271	851407	0.06609177514396758	2019-07-29
15071997	Low (feat. T-Pain)	[2701946]	2	[730072]	47539	721561	0.06588354969295736	2019-07-29
60860990	Ric Flair Drip	[4345180,7546705]	3	[4452578]	73430	1115983	0.06579849334622481	2019-07-29
51344131	Treat You Better	[3444948]	7	[742408]	55895	855446	0.06534018511980885	2019-07-29
75366782	Secreto	[4424911,13888782]	7	[6400066]	61027	935310	0.06524788572772663	2019-07-29
67546389	Hurricane	[7502022]	3	[1031803]	86427	1333418	0.06481613417547985	2019-07-29
57814441	Dirt Road Anthem	[2856555]	2	[2512681]	60043	929151	0.06462135863815462	2019-07-29
20788614	Love The Way You Lie	[3415143]	7	[751505,742775,739864]	43239	670932	0.06444617338269751	2019-07-29
16494943	Stressed Out	[2815032]	2	[731217]	55223	857152	0.06442614612110804	2019-07-29
71146808	Backin' It Up (feat. Cardi B)	[13991202]	2	[730075]	78424	1217451	0.0644165555738999	2019-07-29
70050019	Happier	[7792785,3457892]	7	[746226]	179487	2796737	0.06417728946268456	2019-07-29
22394506	May We All	[3462479]	7	[742941]	44430	696906	0.0637532177940784	2019-07-29
18390242	This Is How We Roll	[3462479]	7	[741670]	47011	738679	0.06364198792709688	2019-07-29
63724168	Walk It Talk It	[3456678]	7	[776882]	59853	941628	0.06356331799819037	2019-07-29
80368920	Look What God Gave Her	[3452178]	7	[1356897]	60398	952417	0.06341549972333548	2019-07-29
69376635	Medicine	[13268631]	7	[4843509]	48944	775791	0.06308915674453558	2019-07-29
59669740	Issues	[3438659]	7	[1121422]	55733	885704	0.062925085581639	2019-07-29
40880670	You're Welcome	[7691144]	7	[739477]	49904	798455	0.0625007044855377	2019-07-29
18421696	Radioactive	[3442173]	7	[752438,739864]	81668	1310881	0.06230008673556181	2019-07-29
22424481	Yeah!	[4350361]	3	[790413]	57014	916933	0.062179025075987014	2019-07-29
41295677	Congratulations	[3512639]	7	[746676]	61656	994209	0.062015129615603966	2019-07-29
22394483	H.O.L.Y.	[3462479]	7	[742941]	49613	802948	0.061788559159497256	2019-07-29
74191255	Amanece	[7963372]	247	[6126557]	44731	724776	0.06171699945914324	2019-07-29
40277382	Hall of Fame	[4369585]	3	[790134]	66368	1084566	0.061193140850810374	2019-07-29
78156778	Talk	[4551774]	3	[1137623]	268822	4463266	0.060229885469519406	2019-07-29
22421119	Riot	[4364055]	3	[790126]	44081	732166	0.060206292015745067	2019-07-29
22401581	Low Life	[4335203]	3	[790213]	51037	848259	0.06016676510358275	2019-07-29
16494944	Ride	[2815032]	2	[731217]	52733	876964	0.06013131667890586	2019-07-29
70371948	La Modelo	[5903863]	1	[2576212]	41793	695570	0.06008453498569519	2019-07-29
70612507	Needed Me	[3424379]	7	[767082]	76615	1278508	0.05992531920019272	2019-07-29
58484845	Rumor	[2583159]	40	[717554]	88124	1472277	0.059855584241280686	2019-07-29
75678282	Put a Date On It	[4344239]	3	[790183]	54004	909360	0.059386821500835754	2019-07-29
78094122	Knockin' Boots	[3453106]	7	[746249]	100602	1695617	0.059330615345328575	2019-07-29
48076914	Ambitionz Az A Ridah	[3767675]	24	[725154]	51923	884166	0.058725397719432776	2019-07-29
44559085	Bounce Back	[3426222]	7	[746082]	41821	721563	0.05795890310340192	2019-07-29
23995013	Highway to Hell	[4433696]	3	[789974]	50668	878655	0.057665409062715174	2019-07-29
57814535	Any Ol' Barstool	[2856555]	2	[2512681]	44245	770357	0.057434410279909184	2019-07-29
15772302	Slow Motion	[2704779]	2	[1033621]	47067	829633	0.05673231416783084	2019-07-29
69128782	Whatever It Takes	[3442173]	7	[752438]	80019	1411054	0.05670867309117865	2019-07-29
59598722	Heaven	[4343799]	3	[790119]	86815	1535059	0.05655482948863855	2019-07-29
57814511	Burnin' It Down	[2856555]	2	[2512681]	45117	799012	0.056465985492082725	2019-07-29
69128789	Thunder	[3442173]	7	[752438]	152574	2702519	0.05645621732909186	2019-07-29
16137653	See You Again (feat. Charlie Puth)	[2702061]	2	[730075]	68463	1216601	0.056273996158148806	2019-07-29
22421113	Animal I Have Become	[4364055]	3	[790126]	44118	787356	0.056033103196012984	2019-07-29
71465340	Always Remember Us This Way	[3399259]	7	[5583617]	56579	1010163	0.05600977268025061	2019-07-29
74884788	Baila Baila Baila	[5903863]	1	[2576212]	48468	866239	0.05595222565596793	2019-07-29
40873802	Enter Sandman	[7687573]	372	[1048854]	53639	966453	0.05550088829979316	2019-07-29
